,Genre,Energy_Mean,RMSE_Mean,ZCR_Mean,CQT_Mean,Spectral_Contrast_Mean,Chromagram_Mean,Tempo_Mean,STFT_Mean,Autocorrelation_Mean,STFT_Mean,Spectral_Centroid_Mean,Rolloff_Mean,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
193,Classical,17.573650325019447,0.08249060809612274,71749,0.0009407034460235278,23.79756074071578,0.2510663322613163,135.99917763157896,0.0005746246897615492,-99.7188720703125,0.0005746246897615492,1623.8519279187194,2685.7882966574825,42,157,14,38,-4,5,0,-8,7,-6,-1,2,2
194,Classical,0.5661110339147921,0.013986914418637753,46546,0.00025535155161778445,21.66346307330379,0.24154891044983606,123.046875,0.0006416849792003632,27.405670166015625,0.0006416849792003632,1423.4579191374964,2515.654342191125,-141,165,1,40,-1,7,10,4,7,0,6,3,4
195,Classical,0.845689587866516,0.013556399382650852,82459,0.00026688720914155606,24.10691766946303,0.26199306197514444,117.45383522727273,0.0006384816369973123,23.844972610473633,0.0006384816369973123,1800.8886921601006,3099.240784965922,-155,140,9,23,-2,2,12,7,6,2,5,5,2
196,Classical,8.245619616144477,0.05698518455028534,77955,0.001594265037141443,22.353361677252632,0.2338103115263324,135.99917763157896,0.0007075330941006541,386.3309326171875,0.0007075330941006541,1933.6896020784636,3529.088817339762,41,180,-18,37,-17,5,5,1,7,-3,6,1,3
197,Classical,3.7011456638876883,0.036718886345624924,56956,0.0008745080763980392,23.314308852015145,0.2555939331664781,103.359375,0.0005688838427886367,35.28805923461914,0.0005688838427886367,1494.4198208263686,2682.4575614486657,-27,147,20,38,4,2,11,4,5,2,4,0,3
198,Classical,2.409281352805506,0.029089318588376045,81809,0.0009662806443499222,23.258646217058534,0.25912474358318077,95.703125,0.0005582966259680688,12.865373611450195,0.0005582966259680688,1952.4955106143582,3611.8326067647913,-30,167,-20,42,-11,10,4,0,7,-2,8,0,0
199,Classical,0.23435735685673112,0.010507014580070972,53548,0.0001558324879418138,22.920488750488744,0.25547925093302143,117.45383522727273,0.0005431619938462973,20.389911651611328,0.0005431619938462973,1525.1238505471035,3004.348138866734,-138,177,-19,62,-8,20,6,1,9,0,9,-5,0
200,Country,127.70548278229299,0.2484244406223297,71218,0.008779133293529535,19.817418556396238,0.21631555110181067,161.4990234375,0.0006836471147835255,11491.5556640625,0.0006836471147835255,2797.844810465822,6204.810757107205,288,72,20,20,-3,15,4,12,2,10,5,4,2
201,Country,109.53501405653297,0.2305133044719696,84185,0.005150782687242852,18.465440272169552,0.24923726243228622,129.19921875,0.0007169466698542237,7177.5419921875,0.0007169466698542237,2938.155358204135,6266.345299811485,306,71,12,16,0,10,5,10,3,4,4,8,3
202,Country,47.131908556920635,0.14661099016666412,49752,0.007338082912395662,18.86808344249967,0.26003764328582085,161.4990234375,0.0007199962274171412,1682.3720703125,0.0007199962274171412,2308.6733650804686,5150.617071029244,184,82,17,27,-3,18,7,14,5,9,8,8,3
203,Country,89.39809433494813,0.2043226957321167,67909,0.0037282812813142453,20.612995040649604,0.23752355239657408,161.4990234375,0.000728084531147033,4393.9833984375,0.000728084531147033,2174.0338689308455,4335.532116963767,225,110,23,18,-6,9,10,18,6,5,5,10,4
204,Country,91.46647829218297,0.20947577059268951,82197,0.008436656457846782,18.68456550587829,0.24087138412927933,117.45383522727273,0.0007497076876461506,5854.5498046875,0.0007497076876461506,2966.0860947459514,6335.370024217541,294,71,10,17,-3,16,7,11,2,8,5,4,0
205,Country,87.91841999256407,0.20391389727592468,91049,0.021397978370695993,18.482677723885597,0.27112530274404323,129.19921875,0.000673198199365288,7862.03271484375,0.000673198199365288,2926.2933111397347,6163.148124970021,286,77,9,19,-6,5,3,9,3,9,5,3,1
206,Country,96.93487585495463,0.2141701877117157,85955,0.006379911001409809,18.939011593799584,0.26035536987110497,112.34714673913044,0.0007020528428256512,5645.705078125,0.0007020528428256512,2807.798623323479,6007.228224972504,285,74,17,28,0,0,2,14,10,12,2,3,3
207,Country,123.26386627982207,0.24420784413814545,74786,0.0028948600020096793,19.48102180194016,0.2263822084033944,103.359375,0.0006716942298226058,11484.4990234375,0.0006716942298226058,2898.717713090442,6385.928051833398,293,69,10,26,2,10,3,11,3,6,4,8,7
208,Country,156.1244165708321,0.27452242374420166,69513,0.005650248956507115,20.42508832953472,0.22255205273857692,129.19921875,0.0006982507184147835,13653.8310546875,0.0006982507184147835,2505.7118922142513,5468.6864895552235,279,95,4,26,0,14,1,10,-2,7,9,6,3
209,Country,117.25409445316922,0.23656459152698517,104260,0.004064574694127584,18.09949373550852,0.2630075524844353,123.046875,0.0008223389741033316,7373.2216796875,0.0008223389741033316,3191.1974627895097,6917.782423231337,330,65,11,19,-5,11,4,13,2,4,3,3,4
210,Country,13.702442257781692,0.07467841356992722,50734,0.006592369139878396,19.602314518471676,0.2424271250222699,123.046875,1.4262527656683233e-06,309.832275390625,1.4262527656683233e-06,1861.2904354497377,3684.384346450841,82,113,23,16,14,9,15,16,10,5,6,5,3
211,Country,16.338283630947323,0.07847955822944641,73012,0.0007386526322569576,21.39371731747442,0.24673914528268212,112.34714673913044,9.900659279082902e-06,607.9566040039062,9.900659279082902e-06,2839.2887217882185,5923.929066669083,124,61,29,19,0,11,20,10,-1,5,3,5,3
212,Country,36.98659313915922,0.12696623802185059,42469,0.0026737795646688185,19.31936121078654,0.25450611306970344,89.10290948275862,1.6052345017669722e-06,563.0817260742188,1.6052345017669722e-06,1667.439236105422,3393.086571925754,126,119,30,27,16,10,12,7,8,10,7,3,1
213,Country,15.380799825743727,0.08000020682811737,85832,0.0035151578050731016,18.689797269458438,0.27175236155710614,129.19921875,5.6425660659442656e-06,317.0909118652344,5.6425660659442656e-06,2811.73987219857,5988.178948847158,181,69,32,15,1,12,8,6,4,2,2,2,2
214,Country,19.702368502210035,0.09259693324565887,82696,0.005783376677631468,19.00491039663278,0.2681294444813083,135.99917763157896,1.7413842215319164e-05,534.3900756835938,1.7413842215319164e-05,2952.856255223707,6495.300038065545,192,55,33,18,10,16,10,2,4,4,6,4,2
215,Country,23.811920439418536,0.1048087552189827,62462,0.004102538216740542,18.748437099135874,0.2741436979276318,151.99908088235293,3.4146298730775015e-06,370.7427673339844,3.4146298730775015e-06,1958.677389724351,4167.482507975638,154,123,2,34,9,11,10,12,9,5,3,3,3
216,Country,14.599954974785781,0.07987245917320251,39890,0.0012964749009009074,19.598310583670838,0.253945933003157,107.666015625,5.791038347524591e-06,-42.41253662109375,5.791038347524591e-06,1425.9164769253473,2827.1446989196634,36,163,12,15,19,18,7,19,20,12,0,2,7
217,Country,16.79732234100487,0.0887179970741272,42317,0.0018491239401332066,18.754985559304938,0.2716262478037417,89.10290948275862,6.09927337791305e-06,535.68701171875,6.09927337791305e-06,1470.1888295787132,2918.8731465704755,90,116,40,28,13,17,12,11,9,6,4,3,2
218,Country,21.230816483091694,0.09675700217485428,63331,0.0042113978804067765,19.827879723026978,0.26370735349788693,86.1328125,3.013522018591175e-06,404.8617858886719,3.013522018591175e-06,2068.686361980023,4045.6192335230567,151,99,41,22,-2,6,6,1,2,7,5,6,6
219,Country,20.236695450956613,0.08211897313594818,33787,0.0025712530867689396,20.390437217956006,0.2467661925176766,123.046875,1.8176241383116576e-06,170.76397705078125,1.8176241383116576e-06,1138.713246641952,2049.226510386456,-21,155,62,24,3,7,14,13,6,3,2,6,6
220,Country,24.661483693287824,0.10518713295459747,57485,0.0035909855579642036,20.004060800727178,0.23590837315599703,103.359375,2.1190799088799395e-06,1280.1766357421875,2.1190799088799395e-06,2407.1006349713375,5150.06604825261,148,82,-5,35,15,17,15,12,13,6,6,9,4
221,Country,28.077421850543555,0.10984136909246445,30266,0.009038347383654803,20.310559420331074,0.2507214164626708,107.666015625,4.9400655370845925e-06,-7.807343006134033,4.9400655370845925e-06,1044.0462117419274,1908.8526750108758,19,165,47,25,10,13,10,8,7,11,9,4,5
222,Country,13.654682183004859,0.07514820992946625,45121,0.002058240541528348,19.836750052042888,0.2669438023289993,95.703125,1.0798208677442744e-05,28.213838577270508,1.0798208677442744e-05,1719.3092365788868,3383.1443273274363,81,108,37,18,3,7,19,19,11,8,6,1,3
223,Country,4.06115428372279,0.03894753009080887,23478,0.0015292986128044935,20.388735009355166,0.22105513577535962,83.35433467741936,1.1876309145009145e-05,33.969970703125,1.1876309145009145e-05,1494.6650899636236,2605.8339979698376,-57,75,47,40,19,18,13,15,12,11,12,7,4
224,Country,22.508974980488073,0.09654002636671066,54618,0.002701672489177618,21.42244291503122,0.25069616008069434,129.19921875,8.56420592754148e-06,-57.59257507324219,8.56420592754148e-06,1738.8886737837881,3369.0636442321634,76,130,15,25,6,14,15,12,2,10,13,6,0
225,Country,15.378567137923868,0.07985830307006836,37960,0.002673325638487501,19.846098333573863,0.24897351424592803,143.5546875,2.0848751773883123e-06,133.9704132080078,2.0848751773883123e-06,1564.759947167845,3108.008945403132,71,117,29,26,14,13,11,6,5,9,7,4,3
226,Country,23.343429821639837,0.10057713836431503,36303,0.000965620910141684,19.842770464764218,0.2544992129981643,107.666015625,1.3851185940438882e-06,1236.7772216796875,1.3851185940438882e-06,1269.4499677914682,2453.9191650957077,55,136,47,30,13,11,15,11,5,4,2,4,6
227,Country,29.85572399264504,0.11669719964265823,64512,0.001491210658534531,19.425045427632522,0.26599998467380065,92.28515625,1.9212815459468402e-05,-112.5970458984375,1.9212815459468402e-05,2011.6423244781854,3876.026523528132,172,119,34,3,0,10,10,6,6,4,3,2,3
228,Country,20.044541704507296,0.0941183939576149,39660,0.0036391376404464894,20.61446631255707,0.25240913504160545,89.10290948275862,2.7836355002364144e-05,416.3105773925781,2.7836355002364144e-05,1474.196472269433,2877.5803568191704,89,130,43,17,9,9,12,14,6,1,5,6,6
229,Country,32.20319285345231,0.11708679795265198,35917,0.0017855204582236674,19.339917807294718,0.2577924840732235,89.10290948275862,4.588062893162714e-06,315.8117370605469,4.588062893162714e-06,1214.048919472668,2237.662854825261,63,152,51,24,5,12,8,10,18,6,1,2,0
230,Country,17.393531052464795,0.07952989637851715,28401,0.0009573198584907904,22.093356611921916,0.22952689842416893,161.4990234375,2.1618316168314777e-05,83.58097839355469,2.1618316168314777e-05,1240.5587507682244,2289.855475547419,4,91,43,38,28,22,19,13,11,9,10,9,6
231,Country,23.31512661055565,0.10086590051651001,63204,0.0074510149803151664,20.952114243528893,0.24778119001538923,112.34714673913044,0.0005406724521890283,850.5980834960938,0.0005406724521890283,2053.22908865061,4061.5651283352668,145,121,30,12,0,9,13,9,0,5,3,5,3
232,Country,9.986304194820466,0.06051943451166153,44827,0.0006450968286560982,23.329095352047876,0.21023345486114134,99.38401442307692,1.3452611710818019e-05,363.7548522949219,1.3452611710818019e-05,1823.0687937358653,3870.339293159078,46,114,15,20,15,15,17,9,8,2,5,7,1
233,Country,27.141019935158283,0.10465048253536224,81983,0.0008361540910881469,20.990449260714982,0.2685023469043874,92.28515625,8.764639460423496e-06,382.5046691894531,8.764639460423496e-06,2456.633122147884,4861.074807859629,164,101,7,12,10,17,11,5,3,6,1,2,2
234,Country,15.78373646673529,0.07823789119720459,79066,0.0037015104237508095,19.215015393410404,0.281433468123875,135.99917763157896,1.9432814042374957e-06,782.3255004882812,1.9432814042374957e-06,2614.438372812534,5347.586972973463,146,78,35,15,5,2,3,5,6,5,1,3,3
235,Country,22.771977713546057,0.10001086443662643,69180,0.005888967756002914,19.67976157976624,0.27232775988214514,99.38401442307692,4.919997081742622e-05,720.2601318359375,4.919997081742622e-05,2321.8715325246903,4525.136854698376,170,88,43,18,-10,3,17,16,9,0,0,0,7
236,Country,1.5922221583148704,0.0227963887155056,56306,0.0006604394260936424,22.163422668662555,0.23779652555823072,112.34714673913044,2.2942576833884232e-05,23.19439125061035,2.2942576833884232e-05,1827.5918660270834,3358.1887937753772,-57,125,13,16,6,12,14,8,11,9,6,6,7
237,Country,12.275600498832958,0.07211574167013168,56308,0.0013610786062968633,18.78711008226211,0.2509023382922588,99.38401442307692,4.826260919799097e-05,246.00201416015625,4.826260919799097e-05,2068.5882784767914,4148.189224278567,113,90,42,24,3,5,10,12,5,8,6,6,8
238,Country,18.796393244560388,0.09090293198823929,80358,0.005618267270772573,18.739723904311216,0.2754134909883385,151.99908088235293,0.0004307688504923135,493.3694152832031,0.0004307688504923135,2859.9756020658756,6193.851847991589,193,65,25,21,14,5,7,9,6,2,0,1,2
239,Country,20.55035644604564,0.09636353701353073,140769,0.0011031477919470937,18.99126352128553,0.28299904746795124,123.046875,1.4055745850782841e-05,690.4185180664062,1.4055745850782841e-05,3760.290663960851,7405.973005184164,248,48,5,5,5,9,9,11,8,9,7,5,2
240,Country,27.427893571531143,0.10901539027690887,70492,0.002867404907899278,18.822458392959433,0.2791602239989019,143.5546875,3.0016288292245008e-05,553.4725341796875,3.0016288292245008e-05,2449.9807307937476,4994.97036325406,193,89,23,10,4,11,12,10,10,2,3,3,2
241,Country,27.44417401756861,0.11335369944572449,63527,0.005221910058115882,18.549257086307566,0.25036911500999254,129.19921875,9.850548667600378e-05,964.6709594726562,9.850548667600378e-05,2634.080774456828,5754.0199368293215,195,64,38,12,1,9,16,15,12,7,5,4,4
242,Country,29.349358054080913,0.11770062893629074,57706,0.0039098221081100525,19.410501198696473,0.27396855434520107,103.359375,1.0611646757752169e-05,56.784549713134766,1.0611646757752169e-05,2387.9167202300932,5341.991337822651,200,78,24,18,10,14,8,9,3,3,11,12,6
243,Country,21.458920616905566,0.09504304826259613,88995,0.004874673634132448,18.302967656520813,0.275343440292565,135.99917763157896,0.0001737534475978464,474.1835632324219,0.0001737534475978464,2530.388880021283,5024.447369852088,192,96,25,12,5,-1,3,5,0,2,2,5,5
244,Country,29.314641421886773,0.11371303349733353,44085,0.0004283953604576593,21.617652745343296,0.2242743510688244,151.99908088235293,0.00030173169216141105,1927.186279296875,0.00030173169216141105,1729.6277598310405,3308.4858976218097,113,103,61,21,8,4,6,5,13,4,0,1,7
245,Country,47.624881139832624,0.14665082097053528,88118,0.002725165981388211,18.850796669203287,0.2669081753391355,151.99908088235293,1.1379281204426661e-05,1430.0784912109375,1.1379281204426661e-05,2777.3828548885317,5587.000219783207,244,81,24,10,-1,3,9,4,1,3,6,4,0
246,Country,24.096796136464594,0.10330536216497421,76790,0.0013630303584197207,20.322940460143233,0.2620649733534359,151.99908088235293,2.787394987535663e-05,17.74033546447754,2.787394987535663e-05,2109.2888337081827,3816.59788056482,142,144,9,-6,9,6,5,21,15,6,3,0,5
247,Country,18.81021153338835,0.09062136709690094,62385,0.0021938126976729796,21.63104346486498,0.2547835117195045,151.99908088235293,2.9232418455649167e-05,514.2685546875,2.9232418455649167e-05,1783.961051767401,3516.5735797926336,94,150,26,5,-3,22,14,-1,2,5,6,4,-1
248,Country,32.24504434235734,0.11693194508552551,42399,0.007739796831107286,20.306881260130645,0.2638173751763482,117.45383522727273,2.383838000241667e-05,154.5203094482422,2.383838000241667e-05,1939.7642418435357,4056.2026446490718,138,86,47,17,2,19,22,17,0,2,5,4,6
249,Country,45.57998038868821,0.1435667872428894,50202,0.005467636661927079,19.228153701584425,0.2646848671053549,112.34714673913044,2.5398940124432556e-05,198.59381103515625,2.5398940124432556e-05,1599.8152554101518,2980.8664556445765,143,137,38,19,13,4,5,9,7,3,-1,1,2
250,Country,26.50070968426626,0.1094394326210022,52364,0.002343031685247249,22.519924985100083,0.25269849222983254,117.45383522727273,0.00013297425175551325,1562.3460693359375,0.00013297425175551325,1780.1519183147398,3834.4089870939674,107,163,-27,62,-15,28,4,12,8,-3,7,2,6
251,Country,18.396169505853614,0.09037764370441437,39305,0.002214908536683637,25.235253510693138,0.22947753140999136,129.19921875,0.00017831425066106021,-69.85362243652344,0.00017831425066106021,1552.8525354107271,3101.155957710992,47,165,-9,58,-11,14,12,11,17,-3,7,9,8
252,Country,10.682035189109007,0.0695575401186943,23515,0.006113883604602687,23.64792777003044,0.21210031765569504,112.34714673913044,0.00030862228595651686,981.3331909179688,0.00030862228595651686,1115.4542649777077,2249.7117894431553,-17,153,2,55,2,23,18,17,11,-1,4,2,8
253,Country,38.80606772308562,0.13362903892993927,71800,0.0021613142216652557,21.611240299513877,0.27089745586808245,89.10290948275862,0.00038503820542246103,1410.014404296875,0.00038503820542246103,2271.8075701543466,4928.047566070911,180,153,-46,65,-24,30,2,12,8,1,9,0,5
254,Country,24.10592115841161,0.1043204516172409,39876,0.0012160376617355233,24.005499556468557,0.23620911274043166,75.99954044117646,0.00023004881222732365,694.7765502929688,0.00023004881222732365,1654.2022722845513,3840.670769286543,85,147,-25,62,-8,27,10,12,17,4,8,4,9
255,Country,52.19942926080866,0.15500995516777039,53793,0.007519847452548807,21.982074538999413,0.2716872864542055,129.19921875,0.0003947120567318052,1733.72998046875,0.0003947120567318052,1881.299430208877,4083.872727396317,166,162,-31,72,-22,29,1,11,7,-2,7,0,6
256,Country,42.08773456013386,0.1362202763557434,36396,0.0036239777300906997,25.05610424314483,0.2184014745695795,129.19921875,0.00012049257202306762,1729.310302734375,0.00012049257202306762,1468.4190609116015,3157.220558113399,90,150,-13,65,-9,29,10,14,13,-3,6,3,9
257,Country,39.41400270955421,0.13018541038036346,50025,0.0034097439343711033,24.666794872991805,0.240500276660087,135.99917763157896,1.271079236175865e-05,873.5958251953125,1.271079236175865e-05,1741.7395076824598,3748.917341121665,115,158,-15,58,-16,30,11,10,5,0,8,3,6
258,Country,59.99663814481987,0.16383793950080872,48563,0.0026967025155324575,23.117244245189347,0.2515492346236066,112.34714673913044,2.877200131479185e-05,1523.0491943359375,2.877200131479185e-05,1796.7771455357924,4128.104890969403,153,153,-30,66,-11,32,4,16,15,-1,6,0,3
259,Country,48.14640754245227,0.14546087384223938,34818,0.002103743409612027,24.851068015821294,0.22212697985510366,135.99917763157896,9.460119326831773e-05,1799.0565185546875,9.460119326831773e-05,1535.2795344590568,3465.3468722810326,80,132,-15,69,2,35,8,22,24,1,11,4,5
260,Country,44.180328465448305,0.1410357803106308,28445,0.0027586918462105935,24.421681726661323,0.1948871334697857,69.83741554054055,7.483699300792068e-05,3474.218505859375,7.483699300792068e-05,1373.672817662343,3018.5787050464037,76,142,-6,67,-6,26,10,13,19,0,9,5,6
261,Country,26.453982245457723,0.10724955052137375,32202,0.001602015056933228,24.309208488406348,0.22119913003913116,123.046875,7.773061224725097e-05,871.07568359375,7.773061224725097e-05,1397.8216063370946,3038.0718328560033,62,152,-10,67,-2,29,7,13,16,2,11,3,4
262,Country,37.60465303275999,0.13008372485637665,67791,0.0042314909977071635,21.81976663067885,0.2682814440641383,89.10290948275862,0.00012322368274908513,1304.236328125,0.00012322368274908513,2166.471557095469,4758.180070421258,166,151,-40,71,-18,31,-3,12,13,-5,7,0,3
263,Country,40.28787008132584,0.1314486265182495,38585,0.005423306299626812,23.424768519985047,0.24090150142105762,83.35433467741936,2.852185207302682e-05,3738.098388671875,2.852185207302682e-05,1614.7481553933537,3617.994466901102,79,133,-9,62,2,23,10,17,18,0,10,5,4
264,Country,16.010415275700655,0.08251968771219254,39806,0.0036503338556356096,25.037367932315455,0.22321220232269212,135.99917763157896,5.8532234106678516e-05,672.7144165039062,5.8532234106678516e-05,1511.6510939715392,3152.9738707221577,32,159,-3,63,-4,19,3,7,21,-1,6,2,4
265,Country,32.94501932703932,0.1105550229549408,25639,0.004041495343288885,24.27199151678196,0.23531587831223985,123.046875,4.432005880516954e-06,-91.66436767578125,4.432005880516954e-06,894.1632061211134,1591.7583562935035,-24,163,48,35,11,23,21,3,7,5,7,9,2
266,Country,41.07225613383407,0.13649983704090118,65556,0.0054554447229410545,22.532509292993215,0.26111561389117594,112.34714673913044,8.47172941575991e-06,665.5286254882812,8.47172941575991e-06,1701.9190723489533,3219.805072687065,129,187,-13,52,-14,11,0,0,6,-6,3,-2,5
267,Country,8.80588312587993,0.05541783571243286,23408,0.0011100163140362444,22.65486991794558,0.2363985774201758,129.19921875,7.2440620897396e-06,57.90095901489258,7.2440620897396e-06,857.638582297339,1356.1005134316995,-99,148,43,49,12,20,24,12,11,4,4,2,4
268,Country,17.549422189905677,0.08347775787115097,33287,0.0021541586305228303,22.798303532143745,0.25207634513640814,161.4990234375,4.332649950811174e-06,112.66545867919922,4.332649950811174e-06,1130.954293248005,2155.468636709687,-1,173,20,47,6,15,13,5,8,1,5,1,4
269,Country,20.05062185248455,0.0871567651629448,40514,0.003176002653825088,24.371862291739095,0.23050261285936272,112.34714673913044,2.1120667952345684e-06,730.6740112304688,2.1120667952345684e-06,1327.6835009450765,2701.2928690545245,27,162,10,37,2,13,18,8,12,4,7,5,4
270,Country,48.39059244986721,0.14437948167324066,62780,0.003697353566478203,22.861354089207246,0.2678834411068112,112.34714673913044,3.4120921554858796e-06,2218.709228515625,3.4120921554858796e-06,1934.7465391174633,4018.7735077399943,149,170,-30,54,-8,18,4,0,7,-2,4,2,6
271,Country,36.71838525775964,0.11839891225099564,40082,0.0016867840793527897,24.735787711151147,0.25648447997994284,143.5546875,1.0804033081512898e-06,-212.37722778320312,1.0804033081512898e-06,1261.4725706259774,2385.872244779582,41,170,38,39,-4,20,16,0,3,4,3,-1,2
272,Country,55.0309937746729,0.15669912099838257,54513,0.00258216528857927,22.343112164061644,0.26524785390028655,151.99908088235293,1.6477093595312908e-05,763.07177734375,1.6477093595312908e-05,1711.2823134696316,3529.7965985716355,145,172,-17,59,-15,25,9,7,4,-2,4,-5,1
273,Country,21.772611232375123,0.09587731212377548,46197,0.0025415556310294206,23.762558661759172,0.2567731154821917,151.99908088235293,1.15522298074211e-05,118.96656036376953,1.15522298074211e-05,1549.0049755952064,3237.907618546984,76,165,-8,51,-10,22,15,1,9,3,8,4,8
274,Country,19.90810787715766,0.08231770992279053,47156,0.0040245299668038755,23.597641065314466,0.2397817571078848,135.99917763157896,1.00240322353784e-05,154.67515563964844,1.00240322353784e-05,1534.0256765890642,3044.6833422455047,36,159,6,47,-6,18,14,3,6,1,7,2,1
275,Country,71.95945719981903,0.17967672646045685,75362,0.004637574400389089,23.39482182243784,0.2556961947702494,95.703125,5.384217274695402e-06,1904.5003662109375,5.384217274695402e-06,2187.086711351461,4816.734395392256,199,152,-40,65,-13,27,-1,3,5,0,5,-2,8
276,Country,39.34891510039418,0.12834472954273224,44070,0.004211314287277571,23.525461037463327,0.25929383037098147,143.5546875,3.820283382083289e-06,145.08335876464844,3.820283382083289e-06,1321.1630875221879,2558.6208263848607,40,184,16,37,1,22,17,6,10,1,5,3,3
277,Country,38.690930647709315,0.13152755796909332,58207,0.004230136545343622,23.242453041857225,0.2703748029520423,92.28515625,1.3624488929053769e-05,266.9259033203125,1.3624488929053769e-05,1512.9985603792006,2898.7471790712007,102,196,2,49,-22,21,9,1,7,-9,0,-3,4
278,Country,6.0736003785611485,0.04338834807276726,33139,0.0024166881495346778,21.735613809017543,0.214605479980782,129.19921875,7.719124369032215e-06,256.7718200683594,7.719124369032215e-06,1144.7179186044264,2083.058453270012,-59,142,35,31,17,19,15,4,3,2,5,5,1
279,Country,30.401970847132667,0.11534158885478973,30335,0.0017623065077558438,23.599926760843513,0.25482027749159064,80.74951171875,1.130846703745192e-05,210.67066955566406,1.130846703745192e-05,963.4905601645278,1727.610718623115,-8,165,45,58,7,22,20,5,5,8,8,0,0
280,Country,52.397937324112554,0.15329274535179138,59194,0.0072183419539801705,22.624295570246996,0.26334494348425636,99.38401442307692,1.043672273226548e-05,1754.340087890625,1.043672273226548e-05,2049.045781101912,4406.329529799884,160,151,-29,70,-24,27,9,9,4,-1,8,0,8
281,Country,64.36593215378258,0.167838916182518,66964,0.002870317032118086,22.257437819121925,0.2728426433156862,89.10290948275862,1.6092861187644303e-05,2178.62255859375,1.6092861187644303e-05,2102.3281888392166,4394.805185977379,185,154,-32,62,-27,26,0,11,8,1,10,2,10
282,Country,61.4821078110374,0.16673170030117035,70266,0.005505974621151476,21.852936725780385,0.27692888356801953,117.45383522727273,2.9839473427273333e-05,1874.068359375,2.9839473427273333e-05,2253.352182532848,4775.483239831062,196,150,-42,66,-29,31,1,13,6,3,11,3,11
283,Country,38.86032893982971,0.1310039460659027,39461,0.0013864780276354508,23.69318749592429,0.23259927636356267,143.5546875,1.2324611816438846e-05,1374.1806640625,1.2324611816438846e-05,1436.0750491855936,2889.4877351906903,89,168,0,57,-12,19,10,10,9,2,11,4,11
284,Country,73.80818953026241,0.18072229623794556,61649,0.008129722480655577,23.724706482259457,0.2684058111248833,172.265625,2.704403414099943e-05,1186.509033203125,2.704403414099943e-05,1964.8428801488076,4035.851852523202,179,160,-25,51,-21,26,2,11,10,1,13,3,9
285,Country,41.338931760808286,0.13551382720470428,45886,0.006121572067950421,24.831334256521096,0.2156642875685292,143.5546875,3.7834188333363272e-06,2035.30126953125,3.7834188333363272e-06,1596.3075160275184,3250.9641005655453,103,165,-12,54,-14,22,6,8,12,-1,9,3,10
286,Country,40.10021321334584,0.13369889557361603,51872,0.00547552135863677,22.15041176871604,0.27421606838631585,117.45383522727273,2.968105036416091e-05,1683.1202392578125,2.968105036416091e-05,1879.4005199035505,3999.0139211136893,138,151,-24,56,-20,28,3,13,10,1,12,3,11
287,Country,29.731219403298898,0.10862762480974197,49058,0.0014718110482964577,25.221773767132017,0.23898722745032516,143.5546875,1.3051314454060048e-05,1023.8310546875,1.3051314454060048e-05,1591.2928724768665,3112.8218577798725,79,162,-2,54,-12,22,6,5,11,-1,8,3,9
288,Country,53.23316783323694,0.15267081558704376,43759,0.006841811880367215,23.280837568847623,0.2438044189157747,103.359375,1.7377722542732954e-05,2044.309814453125,1.7377722542732954e-05,1622.7363514869783,3490.78536243837,130,157,-17,58,-14,26,4,10,14,2,11,2,7
289,Country,27.05531650451854,0.10473066568374634,34810,0.0023653928066424755,24.185782467926792,0.21993540548690138,143.5546875,1.7024083717842586e-05,1406.6927490234375,1.7024083717842586e-05,1321.5949691094013,2528.594248477378,39,156,15,56,-10,21,11,8,12,0,8,1,9
290,Country,49.32155785603244,0.14739549160003662,65618,0.008192654520721657,22.895565519148843,0.2701208259742622,135.99917763157896,1.276886359846685e-05,2485.40380859375,1.276886359846685e-05,1927.4143433799961,3860.213858124275,157,170,-27,52,-26,24,3,8,10,0,12,3,9
291,Country,19.984980086770076,0.08953389525413513,42892,0.0013695914244586586,24.327977556023388,0.2303477916981161,117.45383522727273,3.1588597266818397e-06,1120.3856201171875,3.1588597266818397e-06,1563.3282750787005,3164.706385495215,56,162,0,41,-7,18,9,9,12,2,7,3,6
292,Country,65.51829895221843,0.1765058934688568,80363,0.0009412302776125141,21.706258291805604,0.27777350031742715,161.4990234375,4.334421464591287e-05,2416.949951171875,4.334421464591287e-05,2335.0732890934605,4823.812207710992,213,163,-53,52,-21,28,1,12,11,1,13,1,11
293,Country,21.089595121826683,0.09254329651594162,45171,0.002241514723393894,26.71500767004514,0.23104063558799448,86.1328125,7.892360372352414e-06,-71.51846313476562,7.892360372352414e-06,1537.649194401882,2972.564598136601,42,169,-2,45,-5,18,15,10,11,3,8,0,4
294,Country,93.66299700750675,0.20679216086864471,41767,0.005632611518223684,23.566317504620024,0.2537088794225978,112.34714673913044,8.26861651148647e-06,4110.39501953125,8.26861651148647e-06,1474.6339078057467,3087.175196671984,135,176,-12,57,-12,14,10,12,12,1,12,3,9
295,Country,73.00446513032043,0.17536652088165283,44711,0.010757895750349461,24.257888945790665,0.24625047077392298,89.10290948275862,1.2781600162270479e-05,3126.111572265625,1.2781600162270479e-05,1557.6838950873705,3191.9351458272913,122,168,-5,49,-6,6,13,11,12,0,9,2,4
