,Genre,Energy,RMSE,ZCR,CQT,Spectral_Contrast,Chromagram,Tempo,STFT,Autocorrelation,STFT,Spectral_Centroid,Rolloff,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
255,Country,62.02234424621806,0.002129944274201989,53793,0.5539373924609055,76.87033642592876,0.01837163869184387,129.19921875,4.967635154724121,6389832.0,4.967635154724121,161170.1892873841,1124763.6719887436,1521,366,119,93,137,80,46,41,65,47,39,59,46
256,Country,50.35830032028964,0.0022604416590183973,36396,0.5334429488126574,52.44881863343308,0.03910655979135437,129.19921875,4.001410007476807,6458696.0,4.001410007476807,290076.52911617677,1984970.481265629,4753,561,484,124,240,141,78,79,108,151,65,105,52
257,Country,59.021425914062675,0.002587574766948819,50025,0.34978498872173786,65.86969232622903,0.031769341495805674,135.99917763157896,3.697939157485962,4210447.0,3.697939157485962,327993.1236507621,1758699.9323576752,4387,510,266,180,161,201,105,109,64,122,105,60,77
258,Country,108.05741090194893,0.0033522569574415684,48563,0.6296083204080416,77.51358710396985,0.024413643480056847,112.34714673913044,5.644995212554932,10278116.0,5.644995212554932,267739.16571803094,1644479.1739620336,3332,402,386,169,127,109,107,81,100,93,76,55,69
259,Country,69.86843994268757,0.002681277459487319,34818,0.5441572701261671,61.47006475856949,0.03874196497818611,135.99917763157896,4.535923004150391,8140638.0,4.535923004150391,563678.2311953274,4078419.0817923844,7321,1324,439,431,351,176,296,144,148,120,74,89,105
260,Country,53.85851095476342,0.0019757773261517286,28445,0.7958381721934833,55.06706274069947,0.048674506036371225,69.83741554054055,4.240669250488281,12089825.0,4.240669250488281,521641.85033936496,3406679.2274335786,3801,1008,245,125,172,122,107,103,204,144,131,96,79
261,Country,24.32895166459264,0.0015799509128555655,32202,0.3040884055734953,52.43268284800629,0.03882014298023273,123.046875,2.4901814460754395,2704252.0,2.4901814460754395,378270.60910116794,2784105.170333394,4645,841,260,144,178,94,108,108,131,116,84,74,61
262,Country,49.43532694618034,0.002229460049420595,67791,0.3777074663255891,83.7792387644111,0.017765588429515852,89.10290948275862,3.534820556640625,3480430.5,3.534820556640625,283690.18082588457,1105712.1302974522,1601,370,201,206,113,104,84,61,74,77,78,44,73
263,Country,131.53665201531436,0.0035338574089109898,38585,0.7023437949620782,64.06469765162478,0.03195574087285741,83.35433467741936,3.877375841140747,9293696.0,3.877375841140747,601646.8353177817,3648216.308211191,5596,1308,318,323,192,211,190,107,181,179,124,114,117
264,Country,7.875836412515945,0.0010848607635125518,39806,0.15703493755613526,42.27316832995617,0.039340317108343154,135.99917763157896,1.5037306547164917,1046282.875,1.5037306547164917,197763.11363237887,1279560.9267078794,3469,657,265,261,205,167,129,147,97,142,108,88,121
265,Country,91.50977997379809,0.004126640036702156,25639,0.22294642052203964,32.62534895512753,0.036779556917971364,123.046875,3.0837106704711914,2995576.25,3.0837106704711914,161959.9946938243,846954.5632962369,5258,700,965,387,437,146,158,128,141,95,103,81,52
266,Country,57.011469156188646,0.002204505493864417,65556,0.28306013281740744,66.97006392304638,0.020469464607982834,112.34714673913044,3.8603556156158447,3120322.5,3.8603556156158447,109321.96692591814,604091.5021140347,1929,366,224,194,132,177,123,62,85,72,99,74,49
267,Country,8.736064200147986,0.0013042530044913292,23408,0.07188973513015409,33.73864949405517,0.034443106059407876,129.19921875,0.8248388767242432,205897.328125,0.8248388767242432,285170.85906730185,1530611.3986936945,7257,950,1308,333,472,267,119,119,127,201,94,87,73
268,Country,24.1041484147277,0.001990201650187373,33287,0.16082257026771887,38.725284652012725,0.027048577813183147,161.4990234375,1.641646385192871,930464.5625,1.641646385192871,193483.68221068065,1279502.6113317497,2328,879,300,232,188,146,111,74,134,105,70,47,43
269,Country,66.3738716438728,0.002636883407831192,40514,0.25000851157984666,42.01862598052501,0.03562859523032233,112.34714673913044,1.8844090700149536,1744177.875,1.8844090700149536,174691.5716607944,706647.3456548738,2649,698,228,249,213,112,163,125,95,91,98,97,99
270,Country,139.08239678195517,0.003908822778612375,62780,0.5278873661007174,72.63498538086722,0.019529698479801898,112.34714673913044,4.544425964355469,8680463.0,4.544425964355469,250067.30117767502,1261794.2464011535,2682,569,242,234,129,171,122,73,77,87,71,72,51
271,Country,105.10016521106672,0.004200418014079332,40082,0.18593901962475812,48.878238686525016,0.025053731391540712,143.5546875,3.43868088722229,2914488.0,3.43868088722229,333825.8318164543,1567764.8911853293,6409,1150,534,281,570,177,139,70,115,154,150,136,110
272,Country,100.90018770740156,0.003341506700962782,54513,0.38067441788537715,66.54067243868032,0.01811775721948065,151.99908088235293,5.165767192840576,5541823.0,5.165767192840576,167481.21661753292,1052017.323682213,1784,446,299,196,179,147,166,124,101,103,56,94,68
273,Country,37.385893192703996,0.0019535862375050783,46197,0.19664570385223154,61.06580460507188,0.023231549146461264,151.99908088235293,2.0380654335021973,1428141.5,2.0380654335021973,258610.42730306555,1590175.3705853145,2657,794,482,190,202,163,124,94,95,84,112,98,52
274,Country,40.988682141847306,0.0031645717099308968,47156,0.1482934389793915,53.21107753949205,0.030894612822901787,135.99917763157896,1.864321231842041,754685.3125,1.864321231842041,452952.09317524434,2033650.6224594924,11788,835,502,369,446,126,237,131,154,183,127,72,119
275,Country,226.44735313763246,0.004220352973788977,75362,0.7315225652381974,91.64986418637831,0.021695387659101124,95.703125,6.749753952026367,16916064.0,6.749753952026367,152120.97366347918,627473.2801923085,1582,299,154,124,64,65,68,57,58,57,54,48,54
276,Country,70.13408322013878,0.003262499114498496,44070,0.24031770763592641,50.46359988776652,0.02653227862693011,143.5546875,3.6841981410980225,2642058.25,3.6841981410980225,405888.08406576293,1822398.6132956361,6383,1946,703,581,398,212,182,187,136,125,104,97,82
277,Country,40.46190617579119,0.001966957002878189,58207,0.19748986172109587,54.007529711945516,0.015052747610847498,92.28515625,3.636765718460083,2808083.25,3.636765718460083,93537.47487458546,472497.3884385117,1632,463,247,133,153,121,144,90,82,79,78,62,52
278,Country,9.817740921964425,0.0011384565150365233,33139,0.07042465339289314,33.19216886858672,0.04156997416761452,129.19921875,0.5709441900253296,125378.078125,0.5709441900253296,327379.38667900243,1669970.5638764135,7651,843,771,290,323,163,152,113,120,118,82,80,65
279,Country,35.165162699765624,0.0018577439477667212,30335,0.20935647836740245,35.86731902850461,0.024152002797971382,80.74951171875,2.8561155796051025,2383516.75,2.8561155796051025,284124.44333276874,1632998.2565259452,5086,1433,724,302,450,174,199,163,114,209,110,147,93
280,Country,108.14687011192301,0.003365018405020237,59194,0.5795992879499339,80.06064644093902,0.019982586024035534,99.38401442307692,4.972109794616699,8017708.5,4.972109794616699,579035.0694447377,2870155.881060266,2957,818,460,177,200,135,211,110,86,97,72,44,54
281,Country,178.57983853315991,0.004600565414875746,66964,0.6246538765487243,83.37038659270829,0.014565487491902625,89.10290948275862,6.0869293212890625,9539633.0,6.0869293212890625,395977.5184589894,1764840.5424625585,2211,574,303,255,224,117,146,83,117,80,89,62,73
282,Country,131.6621674019053,0.003677916945889592,70266,0.5880912515476805,89.21828907176905,0.012518097932166421,117.45383522727273,5.795987606048584,8367435.0,5.795987606048584,316131.127874498,1301230.9667110192,1460,491,301,289,184,150,120,95,97,100,95,58,63
283,Country,51.015043378053164,0.002157787559553981,39461,0.40252632492912443,55.683781837218284,0.03502737902972847,143.5546875,3.649724245071411,4517266.0,3.649724245071411,299329.2849542243,1649365.785903037,3853,731,484,279,237,111,143,88,112,107,105,72,64
284,Country,198.15704851123547,0.004459058865904808,61649,0.5773208228320483,71.88772909231496,0.017677263063210477,172.265625,6.933234691619873,10992310.0,6.933234691619873,273212.8692583547,1095511.8609604891,2345,516,276,264,196,136,132,102,100,121,91,79,72
285,Country,53.58033435888537,0.0021660313941538334,45886,0.490411083933241,63.20130054180748,0.0407275973100931,143.5546875,3.928999900817871,4829470.5,3.928999900817871,278627.01704591664,1189596.4423986473,3175,629,535,266,231,149,157,83,179,97,82,84,80
286,Country,66.13943075292703,0.0025251589249819517,51872,0.467637614544885,69.0632781227216,0.016052431430748283,117.45383522727273,3.780440092086792,4988880.5,3.780440092086792,280475.93937190366,1389042.6994289919,3961,717,397,277,222,194,169,125,112,97,83,80,74
287,Country,56.87251022902012,0.002962093334645033,49058,0.2791113356184539,51.27861873493034,0.032029131640356145,143.5546875,2.8033254146575928,2258403.25,2.8033254146575928,331933.9578830544,1585345.8154291671,5724,717,584,374,251,154,125,85,128,146,70,114,77
288,Country,106.86118699812195,0.0032411878928542137,43759,0.5883534143770824,65.96419757538797,0.03137988193555571,103.359375,5.027571201324463,7247867.0,5.027571201324463,234048.9972588496,1468241.404076091,3045,477,516,220,182,148,127,88,117,114,88,55,76
289,Country,42.46205659419406,0.0024487285409122705,34810,0.3349093332553583,44.328472284965926,0.03986184774916055,143.5546875,2.565154790878296,2307615.0,2.565154790878296,511255.9293640501,2382648.84247589,5286,1019,482,271,250,156,201,148,148,121,101,117,81
290,Country,92.17439965357116,0.0031124441884458065,65618,0.6173661091016853,69.48681013875017,0.017307881544739123,135.99917763157896,4.725358009338379,6622050.0,4.725358009338379,270776.24870159215,1036980.74417609,1766,578,220,220,239,100,123,86,96,91,68,64,61
291,Country,26.329129562862803,0.0019490134436637163,42892,0.25195581394097005,45.80343732943634,0.03627156866165896,117.45383522727273,1.8977848291397095,1342709.5,1.8977848291397095,374707.81338769663,1589876.7277879925,5069,731,587,320,364,277,165,140,118,131,142,160,82
292,Country,93.43827102630078,0.0021839214023202658,80363,0.6703731745876115,82.37258001003637,0.010248055558768827,161.4990234375,6.191198348999023,11081678.0,6.191198348999023,180623.7254632624,622809.920238779,738,238,185,140,73,59,85,67,72,55,45,44,39
293,Country,19.311358845606332,0.0018758635269477963,45171,0.11246890467983163,41.83124715539136,0.03579600436397901,86.1328125,1.974134087562561,1274902.75,1.974134087562561,339244.0538160948,1207928.306179548,4187,626,512,290,299,171,202,100,164,127,120,107,79
294,Country,209.6568791855264,0.0038949328009039164,41767,1.1437294252761914,65.06467195081301,0.028527337930182625,112.34714673913044,8.807026863098145,32362832.0,8.807026863098145,343145.32198470563,1530744.8687204674,2097,882,378,212,197,169,109,79,77,99,63,80,65
295,Country,224.384933622603,0.005803429987281561,44711,0.8562273925497893,61.996478784979814,0.030613723447411763,89.10290948275862,6.861269474029541,23753576.0,6.861269474029541,413810.0742689527,1393988.7233679618,2614,729,313,208,232,211,128,90,179,105,106,73,66
296,Country,251.80166182805218,0.004347903188318014,64583,0.8835440928172928,69.0011534181111,0.026759268079914092,117.45383522727273,9.82075023651123,22526294.0,9.82075023651123,325076.57359536266,1324280.5601739918,2342,581,330,167,125,105,151,82,89,87,66,76,53
297,Country,88.1242119758825,0.0031362748704850674,44552,0.7556092004442087,57.77017536941813,0.042756486921746675,112.34714673913044,5.105717182159424,12127350.0,5.105717182159424,581674.6029297478,1944057.5490451395,3765,991,535,186,214,173,144,98,85,114,102,91,64
298,Country,174.50906489778683,0.0044647264294326305,40901,0.8026321390610042,53.99517732361398,0.032452124452517425,117.45383522727273,6.67138147354126,19580778.0,6.67138147354126,268097.7948039841,1197585.7010692419,2071,590,368,210,179,151,104,90,79,137,83,67,91
299,Country,391.31554436089385,0.006466332357376814,71748,1.0664027194230985,92.33646174888992,0.01662676137091314,143.5546875,10.154298782348633,36243044.0,10.154298782348633,338757.281946135,1293327.055255763,2047,573,259,151,126,100,80,65,82,69,60,63,48
300,Disco,160.78464497923937,0.0058084512129426,64223,0.7179945873413102,17.51603370487693,0.015922115722289607,117.45383522727273,4.667797565460205,13227727.0,4.667797565460205,898837.892920079,3890859.4788458683,4400,1431,564,201,156,144,113,81,57,55,77,71,52
301,Disco,168.79990639155002,0.0041465661488473415,125818,0.524346380680414,15.875630892428331,0.016401234589473734,117.45383522727273,6.5308003425598145,8689712.0,6.5308003425598145,552485.3402270209,2072551.1478827288,1144,524,378,181,79,93,76,53,47,60,41,45,42
302,Disco,164.06345599980168,0.003452231641858816,101641,0.7921629064987363,33.82961901224293,0.015316072963734828,112.34714673913044,5.406111240386963,27662628.0,5.406111240386963,497829.3018497464,847023.0282485981,1359,265,239,263,124,95,79,50,85,52,58,51,49
303,Disco,179.316710448243,0.0037663474213331938,100027,1.166396799097336,13.955046993125057,0.01877608430845037,129.19921875,7.872342109680176,36127428.0,7.872342109680176,784632.9489375275,1978560.1233153509,3157,716,649,190,126,141,55,48,37,54,41,33,36
304,Disco,146.3616732796601,0.004557138774544001,111966,0.38611973834523433,19.597071201811342,0.007418479443216706,123.046875,3.1612610816955566,3325340.25,3.1612610816955566,640715.1672495682,1940996.5266580272,2143,405,383,191,167,92,75,65,78,69,67,44,45
305,Disco,215.48655090669644,0.0044244760647416115,96712,1.012299311830977,16.539971664490444,0.015552053067149067,107.666015625,8.789637565612793,26346016.0,8.789637565612793,432474.9359003299,1676892.2749190496,1546,575,297,210,124,109,107,74,67,54,40,57,36
306,Disco,211.54975721348464,0.0038640485145151615,108447,0.7747042983196922,14.136791859666873,0.01565608803533866,123.046875,7.482362270355225,19803668.0,7.482362270355225,148665.47483341908,830704.9055126017,955,292,337,227,139,84,123,68,61,72,62,62,48
307,Disco,361.6912371154213,0.007086248602718115,92979,0.9620871353238913,23.342029745002893,0.012870026126067219,129.19921875,5.8889360427856445,22965186.0,5.8889360427856445,545001.3293064032,1716965.9871858647,1763,780,326,318,131,105,86,88,57,48,58,49,41
308,Disco,441.28163345610767,0.00830487534403801,109391,1.0489999477133367,15.116305529413134,0.00867888673130102,123.046875,8.155708312988281,22618876.0,8.155708312988281,308752.26054388384,1175742.8619533635,1605,414,382,215,163,124,137,80,95,74,98,58,67
309,Disco,64.41347466508925,0.0029393190052360296,113112,0.22062907837568646,40.251337687167556,0.010120061991503115,129.19921875,3.065868854522705,1608574.75,3.065868854522705,566728.6319573424,1992621.9603030616,4140,621,537,155,151,73,63,40,50,56,55,49,46
310,Disco,281.9725876242617,0.004733286332339048,99572,1.4991356736474117,15.235645350583095,0.01392256555115418,107.666015625,11.149127960205078,53409000.0,11.149127960205078,337707.5383419276,1125584.4321401645,1169,382,295,128,152,95,104,71,61,57,49,65,50
311,Disco,130.5481480189809,0.0033840988762676716,86791,0.768903860992581,47.82336336156794,0.017974073274166825,95.703125,7.222570896148682,30189532.0,7.222570896148682,627850.9980629577,1458593.2943729325,1510,518,356,173,106,135,123,75,71,60,70,61,43
312,Disco,170.71273718204276,0.005432921927422285,87311,1.0920831391361336,16.480105911689922,0.014650679308225494,112.34714673913044,6.789597988128662,28867628.0,6.789597988128662,488218.7783864856,1882192.303539673,2366,672,378,232,133,151,89,76,95,64,72,56,54
313,Disco,175.84794615332376,0.004327370319515467,105710,0.6589655558056127,36.40167684696916,0.01129305612122647,89.10290948275862,6.076395511627197,15888844.0,6.076395511627197,591588.0909172378,1374090.8924795212,2628,405,307,209,113,112,120,55,96,65,44,52,41
314,Disco,81.78399095164399,0.0020086283329874277,103494,0.7140156511594106,15.616957849489873,0.017741175278841823,103.359375,6.03139591217041,16124696.0,6.03139591217041,286503.9766215431,967165.2657631037,1056,370,173,115,69,82,55,38,59,68,45,38,48
315,Disco,208.8655605992003,0.003407095791772008,59808,1.0892817491441313,33.42067559305136,0.013512031075843306,123.046875,9.325835227966309,42740252.0,9.325835227966309,691724.6305026677,5173256.960053783,2521,887,399,184,145,114,141,56,58,87,59,49,59
316,Disco,186.17823588168972,0.003673028666526079,76441,1.3214928213574373,16.585218806189914,0.01667928099395732,123.046875,8.562506675720215,46246420.0,8.562506675720215,520960.9108724976,2443537.2611532314,1880,742,316,166,77,97,88,60,59,49,66,45,61
317,Disco,199.86892348188783,0.005194094032049179,80030,0.43075168320338486,36.41347665588267,0.00789919063109155,123.046875,3.2318248748779297,6101778.0,3.2318248748779297,886671.2080451851,3860364.7444331897,3439,860,430,283,190,140,73,74,77,53,65,52,46
318,Disco,90.044224097531,0.003827237756922841,95144,0.3718334754717472,33.092394496611924,0.013569208694872326,123.046875,4.141369342803955,3988260.5,4.141369342803955,454711.23459294887,1615698.2100275531,3788,516,556,447,233,202,172,116,135,90,92,70,79
319,Disco,141.4737731789794,0.004585428163409233,68702,0.44373009071151365,22.22161331210536,0.012482209919307092,117.45383522727273,4.754772186279297,6451880.0,4.754772186279297,923685.9052220554,4745522.7633500295,8574,1636,858,254,303,68,109,46,33,36,33,36,36
320,Disco,24.30924193407817,0.0013860233593732119,68415,0.3008752570123763,21.107946381173917,0.014409414307955025,161.4990234375,3.1450343132019043,2367562.25,3.1450343132019043,515050.81506177667,1985617.9062466628,3020,1423,438,234,199,87,76,74,66,78,77,63,56
321,Disco,61.34442043698259,0.003042954485863447,82205,0.4089319859829291,15.650623477618177,0.01970251403407232,107.666015625,2.788783311843872,3836581.25,2.788783311843872,683410.859031894,2818333.343784705,2542,481,818,250,125,114,51,77,78,53,82,58,40
322,Disco,275.9872831824788,0.0061711510643363,114541,0.7036953141311705,32.952305356631754,0.011628701094282266,123.046875,4.425285339355469,18549908.0,4.425285339355469,801585.9563315128,1724536.4604267555,2086,456,224,185,139,93,77,64,40,62,53,48,35
323,Disco,106.52027988198302,0.0031223304104059935,100093,0.883011951371881,29.531702864270663,0.014639874581402389,112.34714673913044,6.541320323944092,18231040.0,6.541320323944092,700614.732964484,2006182.8538832127,2747,769,405,378,286,182,166,106,88,71,56,38,58
324,Disco,298.3344280327326,0.006214092951267958,79651,0.626797938561861,35.165277784014954,0.01038342759630962,129.19921875,4.695235252380371,16608819.0,4.695235252380371,342882.0867383543,2127110.8552624937,2320,441,305,189,104,100,74,59,74,66,61,65,47
325,Disco,102.97186775285455,0.004688744433224201,66013,0.3651966000940524,26.520876427445685,0.011674577970239372,123.046875,2.884233236312866,4395332.0,2.884233236312866,593134.6786682722,3101528.6230907408,4677,894,272,244,112,183,121,118,103,85,73,64,91
326,Disco,51.95821933551593,0.002227997174486518,87197,0.5945827962322796,34.5976900735503,0.014958658489580333,117.45383522727273,4.238953590393066,11056503.0,4.238953590393066,786591.6991925274,2445964.46292271,2679,545,323,342,166,120,132,68,72,78,61,52,53
327,Disco,136.47707252826146,0.004866410046815872,67052,0.6725480686430213,28.468648338437998,0.016950337819227498,112.34714673913044,3.297051429748535,8731595.0,3.297051429748535,1492491.2509365822,4543439.98960137,6614,1233,1421,319,263,152,116,120,95,62,87,56,67
328,Disco,305.45619666281164,0.005520272068679333,131524,0.7789277816504356,28.569021752369405,0.010015063503241245,123.046875,6.37109899520874,17949382.0,6.37109899520874,1026497.1847604765,1579921.9547496033,1682,431,365,205,125,60,74,49,53,64,80,40,47
329,Disco,170.04150207468263,0.004926735535264015,91820,0.46474686210969457,31.554500880114972,0.011051109216672387,103.359375,4.785913944244385,6495721.0,4.785913944244385,384401.88007218915,2020087.3369180295,1845,337,225,186,130,111,94,86,84,74,85,55,59
330,Disco,499.07523387403273,0.007483798544853926,99931,0.8634883801692421,27.558786385171118,0.013241923913219327,135.99917763157896,6.44805383682251,25477536.0,6.44805383682251,670950.4290600347,1720822.5411818963,2002,436,218,247,199,92,90,63,58,68,51,40,38
331,Disco,79.05352062164087,0.003452661680057645,115156,0.24478428085955203,17.23498446816636,0.010052048619257833,123.046875,3.058058738708496,1552775.75,3.058058738708496,388656.27618063346,1595336.5201667608,2418,335,258,235,141,120,85,93,70,50,50,65,43
332,Disco,163.3464508557928,0.005866279359906912,81661,0.3974285635708106,33.32256040713277,0.014378263497987962,112.34714673913044,3.2280256748199463,5088719.5,3.2280256748199463,490397.0991146541,2667260.732129328,5875,957,520,309,169,142,131,123,92,72,61,63,62
333,Disco,41.9570601864472,0.0016017642337828875,82505,0.5965555351192484,22.58732339432385,0.019610057430612966,129.19921875,4.97259521484375,6643552.5,4.97259521484375,407997.13889700547,1807718.219973364,2170,774,452,222,120,80,58,62,51,55,85,85,75
334,Disco,57.74009442716515,0.002614343771710992,119813,0.2713618181078189,29.727053790344712,0.011679739680945494,129.19921875,3.280095338821411,2881099.5,3.280095338821411,318341.59239319764,553856.5296274186,1606,193,324,226,135,153,73,67,71,80,61,48,71
335,Disco,305.0849538420481,0.006599600426852703,116828,0.6556115282300499,40.03520540248718,0.010497062941986792,123.046875,5.306143283843994,14123002.0,5.306143283843994,917161.6676382564,1931293.0019133,1869,591,303,174,123,65,83,46,55,52,94,48,50
336,Disco,191.54731269537655,0.0046736146323382854,107385,1.0053418532919778,27.344960006479102,0.006747632346833955,135.99917763157896,6.44190788269043,20062962.0,6.44190788269043,293062.6281907225,911466.7738647315,1582,291,249,142,82,110,56,45,47,46,41,47,45
337,Disco,284.79692341926557,0.005687146447598934,125910,0.794118782519086,24.861881337498076,0.012910912917302895,129.19921875,5.875485420227051,21625220.0,5.875485420227051,486718.2581062258,1027220.9988414583,1775,306,192,177,118,68,67,46,34,64,90,32,48
338,Disco,51.85136429616379,0.002630329690873623,111419,0.22759257744240752,29.018099594381614,0.011352476066158378,123.046875,2.830843925476074,1503962.75,2.830843925476074,562125.6673492434,1795351.1766243668,1784,474,484,299,166,222,154,98,90,92,66,74,61
339,Disco,44.195650406979496,0.0018664764938876033,67042,0.46763024400123926,26.2945911991439,0.016045693697684868,112.34714673913044,3.278000593185425,4390382.0,3.278000593185425,338215.0234010513,1950000.2661958372,2380,710,579,301,128,151,85,95,89,64,62,49,46
340,Disco,399.42917295046516,0.008315853774547577,83790,0.8528071580445207,29.65199066985017,0.007263477837275224,135.99917763157896,5.168257713317871,26627598.0,5.168257713317871,408423.0684627832,1544566.8405304847,2617,639,284,279,173,84,135,98,98,64,66,60,61
341,Disco,215.41334478743127,0.004461944103240967,35693,0.8840318674914981,35.22873312312211,0.02848579864107831,161.4990234375,6.573553085327148,26572812.0,6.573553085327148,619392.4606107353,4742387.330428709,4351,915,403,280,193,136,125,65,79,63,67,55,42
342,Disco,61.28604182946093,0.002572493627667427,80602,0.3294686890676661,18.146721229674785,0.01593593992206083,107.666015625,3.906109571456909,3500195.0,3.906109571456909,305810.02252769016,1652976.2571546496,3509,581,391,116,74,90,66,53,50,37,46,40,56
343,Disco,184.36316029559265,0.004262296482920647,89267,0.94987045381858,23.338129575289265,0.011283413229482524,129.19921875,6.292598247528076,23037606.0,6.292598247528076,1276892.6325605162,5923874.114286962,3769,1351,725,253,191,88,96,121,69,84,60,49,67
344,Disco,145.69162720908625,0.004458486568182707,72646,0.3715768568789452,25.384481789999242,0.013024280645355052,123.046875,4.810247421264648,4920116.0,4.810247421264648,493586.4477863086,3054812.122383682,4064,962,421,269,213,149,119,70,73,74,62,46,44
345,Disco,130.30862848128453,0.004076862707734108,72718,0.5253181908049858,29.756568564504775,0.007988461326528369,123.046875,4.087089538574219,7706723.0,4.087089538574219,840206.1259637672,3756806.4820333016,3998,1476,422,234,188,146,100,50,55,37,43,43,45
346,Disco,84.22486492449849,0.004318762104958296,75682,0.34685573512293283,84.11540011572501,0.009753713875335504,123.046875,3.0237059593200684,3736598.75,3.0237059593200684,278604.9387216904,1501322.8663652318,3107,404,445,316,154,220,152,99,74,76,73,69,98
347,Disco,6.14709672202634,0.0011292389826849103,57697,0.018442215994581374,38.78005099602959,0.030934000780117935,117.45383522727273,0.6279538869857788,94217.1875,0.6279538869857788,418532.3115260851,1223833.9955166755,3970,581,708,268,164,174,118,103,103,213,74,67,71
348,Disco,67.4778324603441,0.0027823629789054394,102302,0.2956468913213295,86.09206263062187,0.018268918625255606,103.359375,2.7405786514282227,3103029.0,2.7405786514282227,344524.60967981984,1165722.7250063214,2455,471,520,221,155,152,100,80,69,56,56,64,57
349,Disco,814.670759991248,0.011006821878254414,89659,0.9566274035741938,97.27016392435333,0.014467860551874396,123.046875,9.817131042480469,30909502.0,9.817131042480469,565184.692523391,1760212.4671625218,3613,914,500,173,151,110,140,70,62,61,56,46,61
350,Disco,90.25873766022349,0.0029338058084249496,85328,0.5406228594354089,95.01417498717657,0.013200584565351297,107.666015625,5.231239318847656,5920746.5,5.231239318847656,195814.85653175676,917484.8396688481,1327,327,294,156,116,78,100,46,53,70,47,39,33
351,Disco,33.37984854408727,0.001960319932550192,104399,0.20048865007609815,90.54000909567425,0.011868424303342957,107.666015625,2.4145922660827637,1122899.625,2.4145922660827637,206841.31767335522,715801.346235953,1659,319,288,146,113,73,95,46,51,65,46,36,31
352,Disco,67.26131905472349,0.002945284591987729,112500,0.19753818295883357,98.87881382743652,0.0077126763302424245,123.046875,3.390934944152832,1399402.25,3.390934944152832,256436.82923896416,949606.5865905253,1639,356,331,203,164,132,98,97,85,77,86,53,59
353,Disco,351.7045568228684,0.007690373808145523,102178,1.120397512501986,125.55840986358727,0.012900726128488369,135.99917763157896,6.820161819458008,37993240.0,6.820161819458008,1230820.024065144,1803840.442850249,11366,1738,1437,285,235,137,89,83,82,68,52,45,52
354,Disco,6.362148496862749,0.0010352266253903508,75928,0.07773439311770172,67.84861541358205,0.01256768035517096,112.34714673913044,0.6477411389350891,238310.234375,0.6477411389350891,825936.6933416573,2248499.6867301925,3854,730,638,248,190,181,178,109,116,99,92,67,69
355,Disco,62.29849469473458,0.0028805239126086235,73136,0.4593775579222438,82.89967486923226,0.014036591835483706,129.19921875,3.263216018676758,5668216.5,3.263216018676758,245145.95078619072,1114690.8587311828,2770,448,447,137,98,86,90,65,86,50,72,40,49
356,Disco,18.06245172424461,0.00141506502404809,50939,0.1912298562367262,65.61944375129325,0.012872041506724378,89.10290948275862,1.2933779954910278,743073.0625,1.2933779954910278,319103.29367570847,1643870.8343693556,3125,577,300,154,115,115,95,85,74,70,54,81,47
357,Disco,5.7100819484117915,0.0008122001308947802,61235,0.10115996044990504,66.32002453061143,0.012841889494105701,117.45383522727273,1.2202273607254028,321753.78125,1.2202273607254028,129659.58683572194,871786.2049624958,2044,233,304,184,149,94,104,60,75,65,45,49,39
358,Disco,122.7093180780623,0.004154488909989595,73497,0.4199193214319772,88.58160051830336,0.010118770995596823,129.19921875,3.3294007778167725,3913581.5,3.3294007778167725,390412.10041187436,1381275.246669429,3067,549,445,164,132,160,93,73,68,110,81,82,65
359,Disco,83.19997342334668,0.004041124135255814,72998,0.3844395598120708,84.50530557399233,0.01210226827181503,123.046875,3.2076375484466553,3047324.0,3.2076375484466553,582095.5307704285,2374735.2378154784,4121,1023,432,172,128,166,138,88,94,76,66,79,73
360,Disco,57.736616306608255,0.002743437187746167,61623,0.38268307306568866,76.69791810628641,0.014305474149219363,129.19921875,2.8452963829040527,3449369.25,2.8452963829040527,351215.6919707874,1974972.1523160257,3519,680,457,141,120,94,84,63,78,48,68,43,49
361,Disco,1137.82683778192,0.013978204689919949,76742,1.2602158891948814,101.45177452014839,0.010609611407975476,123.046875,8.46557331085205,33811484.0,8.46557331085205,483759.2386116728,1991841.032845899,5405,524,612,247,229,249,142,147,85,121,148,121,139
362,Disco,763.6593688575687,0.011569913476705551,84574,0.9043751861554095,92.15212491250004,0.008896997007352548,107.666015625,6.077781677246094,23281084.0,6.077781677246094,436699.2885571415,1411628.8105540217,5129,674,687,314,203,172,181,100,114,88,79,45,59
363,Disco,2260.2752439079513,0.02119550108909607,66044,4.95918752696326,98.36219998579276,0.014542377853319683,129.19921875,19.442081451416016,700484032.0,19.442081451416016,440427.9754573582,1566073.2929279986,2851,356,416,185,120,86,117,69,92,63,67,45,74
364,Disco,25.59293766404656,0.0016967050032690167,43042,0.29041713417529247,79.54496439425579,0.03880986653881233,123.046875,1.8262948989868164,2617078.0,1.8262948989868164,511337.78627991327,2269919.3958966844,7452,520,858,296,185,111,121,71,109,93,148,131,97
