,Genre,Energy,RMSE,ZCR,CQT,Spectral_Contrast,Chromagram,Tempo,STFT,Autocorrelation,STFT,Spectral_Centroid,Rolloff,MFCCS0,MFCCS1,MFCCS2,MFCCS3,MFCCS4,MFCCS5,MFCCS6,MFCCS7,MFCCS8,MFCCS9,MFCCS10,MFCCS11,MFCCS12
216,Country,105.19932692199326,0.0007593619520775974,39890,0.08761405997180989,21.777350883611085,0.018844796444489456,107.666015625,5.480130195617676,1824646.5,5.480130195617676,231964.6542020029,1361734.0140993984,3343,819,807,204,232,83,90,61,76,56,97,43,38
217,Country,46.824302621331164,0.0003450880467426032,42317,0.16148870578374103,19.397905264886287,0.009552514837393632,89.10290948275862,6.308408737182617,2337988.75,6.308408737182617,284083.8099909932,1820556.6782798716,3326,1054,128,92,144,59,34,66,55,63,51,43,35
218,Country,197.3820157653069,0.0010111171286553144,63331,0.19104203728704994,16.205500026785945,0.013791765044473821,86.1328125,7.984958648681641,3487592.25,7.984958648681641,342200.73738907365,2040575.4559886362,1978,535,333,163,160,139,118,79,65,89,56,67,56
219,Country,645.7247547703695,0.003213696414604783,33787,0.16616508747994133,25.969929350233215,0.02243977956366229,123.046875,7.651499271392822,3393669.25,7.651499271392822,161689.1688695235,690522.0228495183,5272,873,725,377,244,160,162,99,86,60,61,49,51
220,Country,167.38615519585852,0.00098788074683398,57485,0.32329752574307924,18.785186739948223,0.02768057280822421,103.359375,9.245591163635254,5493208.0,9.245591163635254,1073924.5061125662,3441700.0042860825,5368,1372,259,392,231,111,128,77,123,132,50,73,67
221,Country,329.61570299977666,0.0016812114045023918,30266,0.24025695217152218,23.19193143302296,0.02047210466028532,107.666015625,10.57150936126709,9194687.0,10.57150936126709,103215.58175748639,563568.3045516526,2706,465,340,321,300,124,154,104,104,85,87,52,55
222,Country,154.24806034801472,0.0010284935124218464,45121,0.09514026974557412,20.65578803209812,0.012074339731469479,95.703125,5.142246723175049,1740939.75,5.142246723175049,175855.4756994767,1179365.8714644732,3127,439,447,252,285,230,161,91,153,97,91,89,63
223,Country,17.65923853304649,0.0004733996756840497,23478,0.04697051405693729,27.730743752778142,0.034467960280670645,83.35433467741936,1.5271447896957397,295303.21875,1.5271447896957397,626257.0940628957,4116719.9166832413,6465,800,700,276,231,124,113,87,103,59,85,97,66
224,Country,373.99997027834047,0.0016777249984443188,54618,0.12059158362294818,25.302337273488178,0.0204847686541282,129.19921875,8.430842399597168,3449507.0,8.430842399597168,572153.2908448983,2388047.612869398,5586,1613,317,236,384,201,149,93,71,119,65,106,71
225,Country,157.4677780505056,0.0011340000201016665,37960,0.14250878111959953,18.494033709215717,0.021345522537365998,143.5546875,5.76244592666626,2572594.25,5.76244592666626,412969.7426496331,1999346.3248983503,4036,1001,306,271,204,174,99,95,73,82,64,53,68
226,Country,244.4740323378099,0.0013074682792648673,36303,0.3065585159981137,22.62572025078707,0.01856348391664833,107.666015625,8.762554168701172,4326341.5,8.762554168701172,272871.13715181,1584271.853782444,3124,975,405,330,290,148,149,147,111,98,96,67,71
227,Country,241.56920776736354,0.0010328561766073108,64512,0.19229023458250696,32.48565717466309,0.012577341486871138,92.28515625,11.22059440612793,6485369.5,11.22059440612793,181183.92302772842,1076731.109147658,1936,447,571,236,221,128,118,47,69,58,44,51,42
228,Country,167.04428019512721,0.0009495280683040619,39660,0.1873839582598147,27.123234590384836,0.019622961880881917,89.10290948275862,7.518288612365723,3446187.5,7.518288612365723,121405.27575046764,594771.0587999913,1604,337,266,161,161,103,74,70,131,71,57,80,57
229,Country,558.7487843394362,0.0020246284548193216,35917,0.22497114951293623,16.745411312041707,0.016876368488690126,89.10290948275862,12.084342956542969,7631336.0,12.084342956542969,146505.88395562148,936474.8304781058,2246,613,482,177,185,135,72,72,76,52,94,57,56
230,Country,515.3755331276851,0.002169769024476409,28401,0.10890592932975962,25.973764256682653,0.03065073623311457,161.4990234375,6.530840873718262,5530043.0,6.530840873718262,336577.37412304984,3557847.584936268,3849,883,286,99,122,104,103,75,87,89,105,118,115
231,Country,243.59066394415836,0.0012373911449685693,63204,0.22205174826388852,19.470879637185238,0.021937815207890916,112.34714673913044,8.7529296875,3042553.0,8.7529296875,516923.1887618551,2033588.7024313624,2164,840,308,144,144,89,111,99,67,83,58,67,59
232,Country,121.10579639247295,0.0012154866708442569,44827,0.12101566924162711,24.753090742427734,0.03913522779048178,99.38401442307692,3.739649772644043,952502.3125,3.739649772644043,549179.9618787719,2275607.2180839637,4656,983,359,215,208,76,93,87,89,70,56,47,94
233,Country,504.4781719231996,0.0023119549732655287,81983,0.1612224894591608,24.96236238581708,0.011239823040169345,92.28515625,10.177437782287598,3124797.75,10.177437782287598,456556.58274753613,1624903.6027620523,4158,743,474,373,163,131,119,109,88,72,88,71,63
234,Country,243.63452664621607,0.0015878987032920122,79066,0.16423147579942543,32.341136349917576,0.004128536353101173,135.99917763157896,5.905767917633057,986866.875,5.905767917633057,791564.5147678247,3976647.7675872603,2847,838,628,167,148,212,107,76,88,86,97,75,79
235,Country,204.2128691181842,0.0011377258924767375,69180,0.24315099422788072,20.474800149184173,0.009170924530906026,99.38401442307692,8.558609962463379,3859076.5,8.558609962463379,543379.1476416432,2618177.1045452296,1672,716,317,298,226,187,80,97,89,140,87,69,51
236,Country,6.5314565036071475,0.00026074587367475033,56306,0.01472067720419755,25.338793796795947,0.026786145765767076,112.34714673913044,0.5980172157287598,24266.185546875,0.5980172157287598,574086.1176795543,2490635.814797418,6965,1133,693,294,304,292,133,101,84,77,74,82,54
237,Country,87.37517942789037,0.0008120402344502509,56308,0.1114087825936294,16.536244964069095,0.02038134997281026,99.38401442307692,4.607345104217529,1139797.125,4.607345104217529,678947.8282409227,3486516.8605999104,2588,1031,449,212,269,197,96,68,94,74,75,61,47
238,Country,152.16919538384553,0.0009271441958844662,80358,0.19405581758432805,17.470225940511956,0.007480742314949726,151.99908088235293,7.049771785736084,3097660.75,7.049771785736084,519832.8407372715,2173374.488869973,1850,576,304,209,96,108,91,77,79,83,65,57,55
239,Country,134.6412603761749,0.0007649091421626508,140769,0.18852057352317894,21.573154114386735,0.003244872465565619,123.046875,7.694512844085693,2279888.25,7.694512844085693,586377.8914882261,1751851.495152407,1968,456,323,204,198,66,113,86,59,57,55,50,53
240,Country,322.2101041366106,0.0015139299212023616,70492,0.24634906060722914,27.027120529148913,0.005402902670216267,143.5546875,10.281774520874023,5417947.5,10.281774520874023,299203.88932036323,1610042.1029258997,3301,422,347,206,209,131,106,65,81,64,59,57,58
241,Country,132.56367297827998,0.0005838624783791602,63527,0.3443312922974842,18.39924546144464,0.020648639582446473,129.19921875,10.333633422851562,9067225.0,10.333633422851562,820747.0265085669,4601747.7433216525,2639,806,390,174,140,135,82,93,154,57,58,49,52
242,Country,117.56231916111854,0.000489594298414886,57706,0.28604328961787573,28.958462595696904,0.008274564563333935,103.359375,11.019599914550781,12287162.0,11.019599914550781,345749.3881494818,1659682.504608678,1535,350,210,144,114,83,54,78,54,56,51,60,61
243,Country,272.83299381645855,0.001467707916162908,88995,0.15769613543758512,15.865494035782287,0.007519323221188022,135.99917763157896,8.072882652282715,1868606.875,8.072882652282715,392522.644771959,1838429.3890771202,2675,606,314,162,169,81,130,62,72,73,48,44,54
244,Country,370.6922462701062,0.0014078719541430473,44085,0.3637404464678705,22.675741939409964,0.03303434878599104,151.99908088235293,10.991198539733887,3779883.5,10.991198539733887,561523.7653163507,2969450.469161997,5079,1149,415,315,257,381,125,85,75,74,91,55,74
245,Country,663.8517936199328,0.0017640122678130865,88118,0.37320018136538324,22.19764443238463,0.012093359270466614,151.99908088235293,17.927141189575195,8677292.0,17.927141189575195,530741.1091224228,1968073.6733497817,2346,651,468,399,192,166,140,97,121,84,87,102,62
246,Country,215.26187801304837,0.0011034331982955337,76790,0.13479822125729607,26.138768324108895,0.014655283074596254,151.99908088235293,9.04859447479248,3063752.25,9.04859447479248,299088.50224236114,815206.2923797561,2301,663,365,277,259,150,98,90,138,57,127,108,87
247,Country,162.80582056932505,0.0009772044140845537,62385,0.14815137576179618,26.408489135954685,0.018418695489210442,151.99908088235293,7.056991100311279,1774202.75,7.056991100311279,199743.0758617441,884419.419980922,1770,625,242,273,122,77,78,61,66,67,75,56,73
248,Country,593.9440413611127,0.0020887977443635464,42399,0.2714407393283297,32.20482212295502,0.013733725888395271,117.45383522727273,12.09421157836914,10808648.0,12.09421157836914,421866.74563564075,2340689.243786893,5224,700,393,212,266,201,91,90,98,84,82,66,60
249,Country,597.0501494890699,0.0016881480114534497,50202,0.2601858994163975,22.745281304806266,0.013275254458753985,112.34714673913044,17.104873657226562,11867658.0,17.104873657226562,246025.42230631688,1192943.9368557031,2250,829,272,141,186,111,99,66,70,58,58,57,45
250,Country,197.25961068285295,0.000987146864645183,52364,0.3595551832919973,68.16934115752294,0.01947680535810259,117.45383522727273,9.93270206451416,4504649.5,9.93270206451416,393466.71134949126,1877778.7023308843,2553,602,367,195,197,112,141,98,144,121,76,63,86
251,Country,119.04658115756882,0.0008307219250127673,39305,0.18422211075582248,44.21686818951854,0.03067339591130978,129.19921875,6.897854804992676,5485795.5,6.897854804992676,374369.07173207245,1453701.5966193522,2652,705,286,163,229,144,137,106,145,172,87,91,86
252,Country,35.48565544386219,0.00038718132418580353,23515,0.20494846153425403,35.42060563392896,0.03834678858368659,112.34714673913044,4.012971878051758,880401.0,4.012971878051758,229865.28948607537,1458952.3818620516,3305,637,289,271,373,110,105,126,138,182,85,107,89
253,Country,360.1500572359596,0.0011108140461146832,71800,0.4110046588403068,87.38692078063208,0.009947901737533642,89.10290948275862,14.536968231201172,9775032.0,14.536968231201172,241030.77181489122,920929.1800618651,1396,314,152,175,125,55,85,60,71,84,58,45,58
254,Country,183.16818282260414,0.0008994865929707885,39876,0.278312344084907,54.966830474137986,0.027538588391711385,75.99954044117646,9.038301467895508,6643896.5,9.038301467895508,308654.1463813495,1788765.0306169977,1579,564,164,124,110,88,80,98,101,109,55,92,77
255,Country,640.0499944843671,0.001482602790929377,53793,0.5545738164447896,76.87033642592876,0.009519351712483833,129.19921875,19.600433349609375,18416424.0,19.600433349609375,161170.1892873841,1124763.6719887436,1521,366,119,93,137,80,46,41,65,47,39,59,46
256,Country,694.4597739949103,0.0020329540129750967,36396,0.5338881988093501,52.44881863343308,0.03563412923916665,129.19921875,15.807296752929688,14342772.0,15.807296752929688,290076.52911617677,1984970.481265629,4753,561,484,124,240,141,78,79,108,151,65,105,52
257,Country,819.1587281915009,0.002361101098358631,50025,0.3492610458996428,65.86969232622903,0.025492950259754968,135.99917763157896,14.81470012664795,10942908.0,14.81470012664795,327993.1236507621,1758699.9323576752,4387,510,266,180,161,201,105,109,64,122,105,60,77
258,Country,1176.5132558711232,0.002521347254514694,48563,0.6284952002230632,77.51358710396985,0.02005631589361106,112.34714673913044,22.459129333496094,30414444.0,22.459129333496094,267739.16571803094,1644479.1739620336,3332,402,386,169,127,109,107,81,100,93,76,55,69
259,Country,981.0767496098938,0.0023837562184780836,34818,0.5453976836689947,61.47006475856949,0.0339929381537837,135.99917763157896,18.070880889892578,20528182.0,18.070880889892578,563678.2311953274,4078419.0817923844,7321,1324,439,431,351,176,296,144,148,120,74,89,105
260,Country,669.4422395139838,0.0017042473191395402,28445,0.796615936143759,55.06706274069947,0.04535233854126327,69.83741554054055,16.617511749267578,18772194.0,16.617511749267578,521641.85033936496,3406679.2274335786,3801,1008,245,125,172,122,107,103,204,144,131,96,79
261,Country,337.75291985594447,0.0014251903630793095,32202,0.30362082123112244,52.43268284800629,0.03440427820326488,123.046875,9.916481971740723,6571075.0,9.916481971740723,378270.60910116794,2784105.170333394,4645,841,260,144,178,94,108,108,131,116,84,74,61
262,Country,423.578685890875,0.001445413683541119,67791,0.3776588250092634,83.7792387644111,0.01135840010419399,89.10290948275862,14.074864387512207,8909056.0,14.074864387512207,283690.18082588457,1105712.1302974522,1601,370,201,206,113,104,84,61,74,77,78,44,73
263,Country,922.8166741284406,0.002432578941807151,38585,0.7020460742309612,64.06469765162478,0.02529979994641353,83.35433467741936,15.0805082321167,9827331.0,15.0805082321167,601646.8353177817,3648216.308211191,5596,1308,318,323,192,211,190,107,181,179,124,114,117
264,Country,113.00309420488784,0.0010098586790263653,39806,0.15694710606841944,42.27316832995617,0.033509646067586885,135.99917763157896,5.9981465339660645,1976487.125,5.9981465339660645,197763.11363237887,1279560.9267078794,3469,657,265,261,205,167,129,147,97,142,108,88,121
265,Country,1386.5962889413547,0.00387815129943192,25639,0.2226178851620365,32.62534895512753,0.027959770747472457,123.046875,12.342021942138672,9294985.0,12.342021942138672,161959.9946938243,846954.5632962369,5258,700,965,387,437,146,158,128,141,95,103,81,52
266,Country,579.613314149754,0.001463102176785469,65556,0.2823811157146678,66.97006392304638,0.015151969515567664,112.34714673913044,15.382096290588379,7988463.5,15.382096290588379,109321.96692591814,604091.5021140347,1929,366,224,194,132,177,123,62,85,72,99,74,49
267,Country,128.92029578352663,0.001230343827046454,23408,0.0719682860789437,33.73864949405517,0.027449045927050473,129.19921875,3.3059403896331787,688344.4375,3.3059403896331787,285170.85906730185,1530611.3986936945,7257,950,1308,333,472,267,119,119,127,201,94,87,73
268,Country,296.898813695944,0.0016054298030212522,33287,0.1605863537112349,38.725284652012725,0.01979084955600378,161.4990234375,6.562911033630371,3321650.5,6.562911033630371,193483.68221068065,1279502.6113317497,2328,879,300,232,188,146,111,74,134,105,70,47,43
269,Country,603.9981954521062,0.0022103125229477882,40514,0.24921207048931646,42.01862598052501,0.03020187879834008,112.34714673913044,7.483321189880371,4646403.0,7.483321189880371,174691.5716607944,706647.3456548738,2649,698,228,249,213,112,163,125,95,91,98,97,99
270,Country,1309.5599975630575,0.002827689051628113,62780,0.5271226166660606,72.63498538086722,0.011571795314106912,112.34714673913044,18.119577407836914,12872505.0,18.119577407836914,250067.30117767502,1261794.2464011535,2682,569,242,234,129,171,122,73,77,87,71,72,51
271,Country,1536.8787684967917,0.003922875039279461,40082,0.18595718443748577,48.878238686525016,0.017549044862751627,143.5546875,13.767820358276367,8870267.0,13.767820358276367,333825.8318164543,1567764.8911853293,6409,1150,534,281,570,177,139,70,115,154,150,136,110
272,Country,956.9830671548483,0.002382270060479641,54513,0.37922978830278997,66.54067243868032,0.012976909334625565,151.99908088235293,20.58668327331543,17234434.0,20.58668327331543,167481.21661753292,1052017.323682213,1784,446,299,196,179,147,166,124,101,103,56,94,68
273,Country,301.43944330174156,0.0014458892401307821,46197,0.19604590987277656,61.06580460507188,0.01740090049890237,151.99908088235293,8.118303298950195,5096999.5,8.118303298950195,258610.42730306555,1590175.3705853145,2657,794,482,190,202,163,124,94,95,84,112,98,52
274,Country,530.7479924040026,0.002954890951514244,47156,0.14836824578985136,53.21107753949205,0.02583804229158867,135.99917763157896,7.486606121063232,2629017.25,7.486606121063232,452952.09317524434,2033650.6224594924,11788,835,502,369,446,126,237,131,154,183,127,72,119
275,Country,1970.863521516711,0.002892708173021674,75362,0.732172219934499,91.64986418637831,0.017952789313348025,95.703125,26.969539642333984,46261980.0,26.969539642333984,152120.97366347918,627473.2801923085,1582,299,154,124,64,65,68,57,58,57,54,48,54
276,Country,960.9457985007689,0.0027868011966347694,44070,0.23966289604950913,50.46359988776652,0.016100042864878032,143.5546875,14.771942138671875,8827892.0,14.771942138671875,405888.08406576293,1822398.6132956361,6383,1946,703,581,398,212,182,187,136,125,104,97,82
277,Country,543.3234331057821,0.0016427431255578995,58207,0.19806742780894876,54.007529711945516,0.010230799261977607,92.28515625,14.538337707519531,7231533.5,14.538337707519531,93537.47487458546,472497.3884385117,1632,463,247,133,153,121,144,90,82,79,78,62,52
278,Country,127.23938121561005,0.0010902605718001723,33139,0.07043038864597104,33.19216886858672,0.037277821295551496,129.19921875,2.292279005050659,265274.90625,2.292279005050659,327379.38667900243,1669970.5638764135,7651,843,771,290,323,163,152,113,120,118,82,80,65
279,Country,473.3046415655132,0.0016029784455895424,30335,0.2094390548234453,35.86731902850461,0.01839995951244206,80.74951171875,11.426783561706543,7911890.0,11.426783561706543,284124.44333276874,1632998.2565259452,5086,1433,724,302,450,174,199,163,114,209,110,147,93
280,Country,907.3992809498689,0.002140691038221121,59194,0.5795773250716769,80.06064644093902,0.01398277407460714,99.38401442307692,19.672039031982422,21710486.0,19.672039031982422,579035.0694447377,2870155.881060266,2957,818,460,177,200,135,211,110,86,97,72,44,54
281,Country,1744.1597939014853,0.003283898578956723,66964,0.6247885324845458,83.37038659270829,0.008890225321842573,89.10290948275862,24.172929763793945,24722186.0,24.172929763793945,395977.5184589894,1764840.5424625585,2211,574,303,255,224,117,146,83,117,80,89,62,73
282,Country,1154.780835490042,0.0023285557981580496,70266,0.5897501643768679,89.21828907176905,0.006643726779103597,117.45383522727273,23.18166732788086,23313644.0,23.18166732788086,316131.127874498,1301230.9667110192,1460,491,301,289,184,150,120,95,97,100,95,58,63
283,Country,665.8282643328513,0.001827937550842762,39461,0.402586727362282,55.683781837218284,0.029230909968480313,143.5546875,14.578512191772461,9785465.0,14.578512191772461,299329.2849542243,1649365.785903037,3853,731,484,279,237,111,143,88,112,107,105,72,64
284,Country,2240.619657565524,0.003417429281398654,61649,0.5768472778225416,71.88772909231496,0.011291653887726816,172.265625,27.7161865234375,35833876.0,27.7161865234375,273212.8692583547,1095511.8609604891,2345,516,276,264,196,136,132,102,100,121,91,79,72
285,Country,711.1147387507052,0.00188627396710217,45886,0.49023651551975456,63.20130054180748,0.03682224840089208,143.5546875,15.530990600585938,8808737.0,15.530990600585938,278627.01704591664,1189596.4423986473,3175,629,535,266,231,149,157,83,179,97,82,84,80
286,Country,531.6501616592005,0.0017317491583526134,51872,0.4682365493580415,69.0632781227216,0.008138881172084668,117.45383522727273,15.138649940490723,11700266.0,15.138649940490723,280475.93937190366,1389042.6994289919,3961,717,397,277,222,194,169,125,112,97,83,80,74
287,Country,767.4268145544759,0.0027330408338457346,49058,0.2788500570092553,51.27861873493034,0.026218438448939875,143.5546875,11.14491081237793,4451253.0,11.14491081237793,331933.9578830544,1585345.8154291671,5724,717,584,374,251,154,125,85,128,146,70,114,77
288,Country,1379.392825290526,0.0027156672440469265,43759,0.5879363039767176,65.96419757538797,0.023892738650474765,103.359375,19.978342056274414,18415268.0,19.978342056274414,234048.9972588496,1468241.404076091,3045,477,516,220,182,148,127,88,117,114,88,55,76
289,Country,591.5542782145303,0.002261489862576127,34810,0.3346021521359544,44.328472284965926,0.0349617507466456,143.5546875,10.166943550109863,4573520.5,10.166943550109863,511255.9293640501,2382648.84247589,5286,1019,482,271,250,156,201,148,148,121,101,117,81
290,Country,1023.1113169073765,0.002392735332250595,65618,0.6164025310752206,69.48681013875017,0.010368072708315705,135.99917763157896,18.481229782104492,13366276.0,18.481229782104492,270776.24870159215,1036980.74417609,1766,578,220,220,239,100,123,86,96,91,68,64,61
291,Country,342.57061889853105,0.0017671684036031365,42892,0.252032181546699,45.80343732943634,0.030273228193134643,117.45383522727273,7.511369705200195,2241725.75,7.511369705200195,374707.81338769663,1589876.7277879925,5069,731,587,320,364,277,165,140,118,131,142,160,82
292,Country,464.92378505288065,0.0009071032982319593,80363,0.669784883977133,82.37258001003637,0.006175215854737624,161.4990234375,24.505840301513672,27204406.0,24.505840301513672,180623.7254632624,622809.920238779,738,238,185,140,73,59,85,67,72,55,45,44,39
293,Country,283.28329061217164,0.0017486412543803453,45171,0.11268557558651783,41.83124715539136,0.029953558040428884,86.1328125,7.914659023284912,3926857.0,7.914659023284912,339244.0538160948,1207928.306179548,4187,626,512,290,299,171,202,100,164,127,120,107,79
294,Country,2458.4685244327925,0.0030202993657439947,41767,1.1442484472569614,65.06467195081301,0.01896513783546308,112.34714673913044,35.20236587524414,72347344.0,35.20236587524414,343145.32198470563,1530744.8687204674,2097,882,378,212,197,169,109,79,77,99,63,80,65
295,Country,2721.1362438347915,0.004913816694170237,44711,0.8559579431260883,61.996478784979814,0.02269403897695463,89.10290948275862,27.558198928833008,43142256.0,27.558198928833008,413810.0742689527,1393988.7233679618,2614,729,313,208,232,211,128,90,179,105,106,73,66
296,Country,3112.011727695846,0.0034389658831059933,64583,0.8830304240285738,69.0011534181111,0.021973933924667965,117.45383522727273,39.15779495239258,60237240.0,39.15779495239258,325076.57359536266,1324280.5601739918,2342,581,330,167,125,105,151,82,89,87,66,76,53
297,Country,1203.9193471396788,0.0028432668186724186,44552,0.7550102614633771,57.77017536941813,0.03761400112660002,112.34714673913044,20.19740104675293,17806090.0,20.19740104675293,581674.6029297478,1944057.5490451395,3765,991,535,186,214,173,144,98,85,114,102,91,64
298,Country,2088.124289666973,0.003668787656351924,40901,0.8017754170854804,53.99517732361398,0.026474218067458397,117.45383522727273,26.685611724853516,36994820.0,26.685611724853516,268097.7948039841,1197585.7010692419,2071,590,368,210,179,151,104,90,79,137,83,67,91
299,Country,3720.176827449275,0.00422785384580493,71748,1.0669471510182824,92.33646174888992,0.010134738553019863,143.5546875,40.70734405517578,73239744.0,40.70734405517578,338757.281946135,1293327.055255763,2047,573,259,151,126,100,80,65,82,69,60,63,48
300,Disco,1404.9605076247012,0.004179352894425392,64223,0.7159269624531499,17.51603370487693,0.006832165403778092,117.45383522727273,18.641538619995117,32816586.0,18.641538619995117,898837.892920079,3890859.4788458683,4400,1431,564,201,156,144,113,81,57,55,77,71,52
301,Disco,1541.9595127185476,0.0026474555488675833,125818,0.5258870465337672,15.875630892428331,0.01154232881120785,117.45383522727273,26.094011306762695,22120380.0,26.094011306762695,552485.3402270209,2072551.1478827288,1144,524,378,181,79,93,76,53,47,60,41,45,42
302,Disco,1195.7985792495945,0.0021788731683045626,101641,0.7928907128272855,33.82961901224293,0.007632364121428642,112.34714673913044,21.67259407043457,31701426.0,21.67259407043457,497829.3018497464,847023.0282485981,1359,265,239,263,124,95,79,50,85,52,58,51,49
303,Disco,1223.2452987741324,0.0020590475760400295,100027,1.1660938476805403,13.955046993125057,0.01474856915019269,129.19921875,31.276111602783203,87203552.0,31.276111602783203,784632.9489375275,1978560.1233153509,3157,716,649,190,126,141,55,48,37,54,41,33,36
304,Disco,977.72415681709,0.003206172725185752,111966,0.38560010684265256,19.597071201811342,0.004172537146485749,123.046875,12.500858306884766,6896823.0,12.500858306884766,640715.1672495682,1940996.5266580272,2143,405,383,191,167,92,75,65,78,69,67,44,45
305,Disco,2003.8777169324678,0.0028882029000669718,96712,1.0117384084927734,16.539971664490444,0.009677368515473916,107.666015625,35.137718200683594,62821836.0,35.137718200683594,432474.9359003299,1676892.2749190496,1546,575,297,210,124,109,107,74,67,54,40,57,36
306,Disco,1314.3897452294655,0.0020980872213840485,108447,0.7745868389462292,14.136791859666873,0.010314251266314979,123.046875,29.935266494750977,51266216.0,29.935266494750977,148665.47483341908,830704.9055126017,955,292,337,227,139,84,123,68,61,72,62,62,48
307,Disco,2996.4484890546846,0.004826150368899107,92979,0.960332700186192,23.342029745002893,0.009782606950456445,129.19921875,23.999528884887695,25141066.0,23.999528884887695,545001.3293064032,1716965.9871858647,1763,780,326,318,131,105,86,88,57,48,58,49,41
308,Disco,3943.838633066891,0.005615022964775562,109391,1.0484542666406926,15.116305529413134,0.005674362674217176,123.046875,32.151180267333984,35701528.0,32.151180267333984,308752.26054388384,1175742.8619533635,1605,414,382,215,163,124,137,80,95,74,98,58,67
309,Disco,488.1402546341365,0.001865810714662075,113112,0.22410192142155178,40.251337687167556,0.005158680376659402,129.19921875,12.56302547454834,4187788.75,12.56302547454834,566728.6319573424,1992621.9603030616,4140,621,537,155,151,73,63,40,50,56,55,49,46
310,Disco,2446.9291829556455,0.0029920157976448536,99572,1.4969252525322967,15.235645350583095,0.006791976833194018,107.666015625,43.98845672607422,103569096.0,43.98845672607422,337707.5383419276,1125584.4321401645,1169,382,295,128,152,95,104,71,61,57,49,65,50
311,Disco,1299.788371410876,0.002057889476418495,86791,0.7684168443290648,47.82336336156794,0.011771906584505946,95.703125,28.941085815429688,65425188.0,28.941085815429688,627850.9980629577,1458593.2943729325,1510,518,356,173,106,135,123,75,71,60,70,61,43
312,Disco,1656.8462869520752,0.003719625761732459,87311,1.0930066357992267,16.480105911689922,0.008954847007244816,112.34714673913044,26.52683448791504,20948110.0,26.52683448791504,488218.7783864856,1882192.303539673,2366,672,378,232,133,151,89,76,95,64,72,56,54
313,Disco,1038.6784273651529,0.002351221861317754,105710,0.6622357542154774,36.40167684696916,0.007424569372306327,89.10290948275862,24.34852409362793,49546168.0,24.34852409362793,591588.0909172378,1374090.8924795212,2628,405,307,209,113,112,120,55,96,65,44,52,41
314,Disco,635.0486498838195,0.001166311907581985,103494,0.7146568629164465,15.616957849489873,0.01161509416696608,103.359375,24.09950065612793,41445984.0,24.09950065612793,286503.9766215431,967165.2657631037,1056,370,173,115,69,82,55,38,59,68,45,38,48
315,Disco,1799.1651213907269,0.002113723661750555,59808,1.086504988026001,33.42067559305136,0.007413339191645665,123.046875,37.36808395385742,68397512.0,37.36808395385742,691724.6305026677,5173256.960053783,2521,887,399,184,145,114,141,56,58,87,59,49,59
316,Disco,1299.708784174398,0.0019314566161483526,76441,1.3206962799458004,16.585218806189914,0.008213075196107407,123.046875,33.99073028564453,61220720.0,33.99073028564453,520960.9108724976,2443537.2611532314,1880,742,316,166,77,97,88,60,59,49,66,45,61
317,Disco,1330.9377719267902,0.0035243204329162836,80030,0.4311120344897232,36.41347665588267,0.004172025475636868,123.046875,12.965617179870605,9942340.0,12.965617179870605,886671.2080451851,3860364.7444331897,3439,860,430,283,190,140,73,74,77,53,65,52,46
318,Disco,806.3895613627773,0.002268359763547778,95144,0.3740536493254284,33.092394496611924,0.010293280045626909,123.046875,16.612125396728516,9486960.0,16.612125396728516,454711.23459294887,1615698.2100275531,3788,516,556,447,233,202,172,116,135,90,92,70,79
319,Disco,1337.9615125130438,0.003173438599333167,68702,0.4435349268967861,22.22161331210536,0.008240898732694417,117.45383522727273,19.10742950439453,16753710.0,19.10742950439453,923685.9052220554,4745522.7633500295,8574,1636,858,254,303,68,109,46,33,36,33,36,36
320,Disco,204.8879212189581,0.0008419103687629104,68415,0.3012174520122829,21.107946381173917,0.010246484276336083,161.4990234375,12.5388765335083,7737785.5,12.5388765335083,515050.81506177667,1985617.9062466628,3020,1423,438,234,199,87,76,74,66,78,77,63,56
321,Disco,551.8771610663869,0.002035776386037469,82205,0.40819101959247145,15.650623477618177,0.016189615761767622,107.666015625,11.063155174255371,8161455.5,11.063155174255371,683410.859031894,2818333.343784705,2542,481,818,250,125,114,51,77,78,53,82,58,40
322,Disco,2104.720355055799,0.004282065201550722,114541,0.7034477978797814,32.952305356631754,0.006174268508269688,123.046875,17.663427352905273,26429978.0,17.663427352905273,801585.9563315128,1724536.4604267555,2086,456,224,185,139,93,77,64,40,62,53,48,35
323,Disco,1053.8474059494877,0.0019751074723899364,100093,0.8813430809349797,29.531702864270663,0.007115748826298455,112.34714673913044,25.93340301513672,19437906.0,25.93340301513672,700614.732964484,2006182.8538832127,2747,769,405,378,286,182,166,106,88,71,56,38,58
324,Disco,1906.5975968982007,0.004043018911033869,79651,0.6265600616799393,35.165277784014954,0.0063864358178656305,129.19921875,18.573728561401367,18091862.0,18.573728561401367,342882.0867383543,2127110.8552624937,2320,441,305,189,104,100,74,59,74,66,61,65,47
325,Disco,942.5105046074543,0.003422754816710949,66013,0.363913933333323,26.520876427445685,0.008084665256195866,123.046875,11.526090621948242,7582335.5,11.526090621948242,593134.6786682722,3101528.6230907408,4677,894,272,244,112,183,121,118,103,85,73,64,91
326,Disco,528.1156322520196,0.0015327866422012448,87197,0.5953993688800078,34.5976900735503,0.008601519409566542,117.45383522727273,16.922130584716797,12598692.0,16.922130584716797,786591.6991925274,2445964.46292271,2679,545,323,342,166,120,132,68,72,78,61,52,53
